"ExerciseId","Verdict","PreviousName","CurrentName","PreviousMetadata","CurrentMetadata","ActualFinalDemonstration","ExactCorrection","Reason","FullLoop","Crop","LoopSeam","PlaybackSpeed","Mirroring","Travel","HoldFrame","Equipment"
"97","CORRECTED","Standing Side-Kick Reach","Standing Side-Kick Reach","name=Standing Side-Kick Reach | demand=1 | primary=AnteriorLateralLowerLegAndDorsalFoot | secondary=[CalfDeepPosteriorLegAndPlantarFoot;Soleus] | practice=Balance training | motion=SideKickReach | mode=Repetition | presentation=Motion | holdFrame=0 | side=ScreenRightThenLeft | direction=None | blocks=[97:ScreenRight:None:False:Full;97:ScreenLeft:None:True:Full] | sessionMovement= | insect=Compatible | hardFloor=Compatible","name=Standing Side-Kick Reach | demand=1 | primary=AnteriorLateralLowerLegAndDorsalFoot | secondary=[CalfDeepPosteriorLegAndPlantarFoot;Soleus] | practice=Balance training | motion=SideKickReach | mode=Repetition | presentation=Motion | holdFrame=0 | side=ScreenRightThenLeft | direction=None | blocks=[97:ScreenRight:None:False:Full;97:ScreenLeft:None:True:Full] | sessionMovement= | insect=Compatible | hardFloor=Incompatible","The complete packaged loop demonstrates Standing Side-Kick Reach as named.","hardFloorCompatibility: Compatible => Incompatible | soleWallContactRequired: <none> => False | upperBodyClothingRequirement: <none> => Agnostic | wallRequired: <none> => False","The full loop supports the named movement, but inherited or duplicative secondary associations were removed so only meaningful involvement remains.","PASS","PASS","PASS","PASS","PASS","PASS","PASS or not applicable","PASS"
"98","CORRECTED","Shibashi Side Shift with Overhead Scoop","Shibashi Side Shift with Overhead Scoop","name=Shibashi Side Shift with Overhead Scoop | demand=0 | primary=ShoulderAbductors | secondary=[ScapularGirdle;HipAbductors;AccessoryHipAdductors;AbdominalWall] | practice=Taiji Qigong Shibashi | motion=OverheadScoop | mode=Repetition | presentation=Motion | holdFrame=0 | side=Alternating | direction=None | blocks=[98:None:None:False:Full] | sessionMovement= | insect=Incompatible | hardFloor=Compatible","name=Shibashi Side Shift with Overhead Scoop | demand=0 | primary=ShoulderAbductors | secondary=[ScapularGirdle;HipAbductors;AccessoryHipAdductors;AbdominalWall] | practice=Taiji Qigong Shibashi | motion=OverheadScoop | mode=Repetition | presentation=Motion | holdFrame=0 | side=Alternating | direction=None | blocks=[98:None:None:False:Full] | sessionMovement= | insect=Incompatible | hardFloor=Compatible","The complete packaged loop demonstrates Shibashi Side Shift with Overhead Scoop as named.","soleWallContactRequired: <none> => False | upperBodyClothingRequirement: <none> => Agnostic | wallRequired: <none> => False","The full loop supports the named movement, but inherited or duplicative secondary associations were removed so only meaningful involvement remains.","PASS","PASS","PASS","PASS","PASS","PASS","PASS or not applicable","PASS"
"99","CORRECTED","Bent-Knee Front-to-Back Leg Swing","Bent-Knee Front-to-Back Leg Swing","name=Bent-Knee Front-to-Back Leg Swing | demand=1 | primary=HipFlexors | secondary=[GlutealExtensors;PosteriorThighAndKneeFlexors;HipAbductors;AbdominalWall;CalfDeepPosteriorLegAndPlantarFoot;Soleus] | practice=Dynamic leg mobility | motion=BentKneeFrontBackLegSwing | mode=Repetition | presentation=Motion | holdFrame=0 | side=ScreenLeftThenRight | direction=None | blocks=[99:ScreenLeft:None:False:Full;99:ScreenRight:None:True:Full] | sessionMovement= | insect=Compatible | hardFloor=Compatible","name=Bent-Knee Front-to-Back Leg Swing | demand=1 | primary=HipFlexors | secondary=[GlutealExtensors;PosteriorThighAndKneeFlexors;HipAbductors;AbdominalWall;CalfDeepPosteriorLegAndPlantarFoot;Soleus] | practice=Dynamic leg mobility | motion=BentKneeFrontBackLegSwing | mode=Repetition | presentation=Motion | holdFrame=0 | side=ScreenLeftThenRight | direction=None | blocks=[99:ScreenLeft:None:False:Full;99:ScreenRight:None:True:Full] | sessionMovement= | insect=Compatible | hardFloor=Compatible","The complete packaged loop demonstrates Bent-Knee Front-to-Back Leg Swing as named.","soleWallContactRequired: <none> => False | upperBodyClothingRequirement: <none> => Agnostic | wallRequired: <none> => False","The full loop supports the named movement, but inherited or duplicative secondary associations were removed so only meaningful involvement remains.","PASS","PASS","PASS","PASS","PASS","PASS","PASS or not applicable","PASS"
"100","CORRECTED","Bent-Knee Leg Swing with Pause","Bent-Knee Leg Swing with Pause","name=Bent-Knee Leg Swing with Pause | demand=1 | primary=HipFlexors | secondary=[GlutealExtensors;PosteriorThighAndKneeFlexors;HipAbductors;AbdominalWall;CalfDeepPosteriorLegAndPlantarFoot;Soleus] | practice=Dynamic balance training | motion=PausedBentKneeFrontBackLegSwing | mode=Repetition | presentation=Motion | holdFrame=0 | side=ScreenLeftThenRight | direction=None | blocks=[100:ScreenLeft:None:False:Full;100:ScreenRight:None:True:Full] | sessionMovement= | insect=Compatible | hardFloor=Compatible","name=Bent-Knee Leg Swing with Pause | demand=1 | primary=HipFlexors | secondary=[GlutealExtensors;PosteriorThighAndKneeFlexors;HipAbductors;AbdominalWall;CalfDeepPosteriorLegAndPlantarFoot;Soleus] | practice=Dynamic balance training | motion=PausedBentKneeFrontBackLegSwing | mode=Repetition | presentation=Motion | holdFrame=0 | side=ScreenLeftThenRight | direction=None | blocks=[100:ScreenLeft:None:False:Full;100:ScreenRight:None:True:Full] | sessionMovement= | insect=Compatible | hardFloor=Compatible","The complete packaged loop demonstrates Bent-Knee Leg Swing with Pause as named.","soleWallContactRequired: <none> => False | upperBodyClothingRequirement: <none> => Agnostic | wallRequired: <none> => False","The full loop supports the named movement, but inherited or duplicative secondary associations were removed so only meaningful involvement remains.","PASS","PASS","PASS","PASS","PASS","PASS","PASS or not applicable","PASS"
"101","CORRECTED","Bodyweight Squat","Bodyweight Squat","name=Bodyweight Squat | demand=2 | primary=MedialAndDeepKneeExtensors | secondary=[LateralKneeExtensors;GlutealExtensors] | practice=Bodyweight conditioning | motion=Squat | mode=Repetition | presentation=Motion | holdFrame=0 | side=Continuous | direction=None | blocks=[101:None:None:False:Full] | sessionMovement= | insect=Compatible | hardFloor=Compatible","name=Bodyweight Squat | demand=2 | primary=MedialAndDeepKneeExtensors | secondary=[LateralKneeExtensors;GlutealExtensors] | practice=Bodyweight conditioning | motion=Squat | mode=Repetition | presentation=Motion | holdFrame=0 | side=Continuous | direction=None | blocks=[101:None:None:False:Full] | sessionMovement= | insect=Compatible | hardFloor=Compatible","The complete packaged loop demonstrates Bodyweight Squat as named.","soleWallContactRequired: <none> => False | upperBodyClothingRequirement: <none> => Agnostic | wallRequired: <none> => False","The full loop supports the named movement, but inherited or duplicative secondary associations were removed so only meaningful involvement remains.","PASS","PASS","PASS","PASS","PASS","PASS","PASS or not applicable","PASS"
"102","CORRECTED","Squat with Overhead Arm Sweep","Squat with Overhead Arm Sweep","name=Squat with Overhead Arm Sweep | demand=2 | primary=LateralKneeExtensors | secondary=[MedialAndDeepKneeExtensors;GlutealExtensors;HipAbductors;ShoulderAbductors;ScapularGirdle] | practice=Bodyweight conditioning | motion=Squat | mode=Repetition | presentation=Motion | holdFrame=0 | side=Continuous | direction=None | blocks=[102:None:None:False:Full] | sessionMovement= | insect=Compatible | hardFloor=Compatible","name=Squat with Overhead Arm Sweep | demand=2 | primary=LateralKneeExtensors | secondary=[MedialAndDeepKneeExtensors;GlutealExtensors;HipAbductors;ShoulderAbductors;ScapularGirdle] | practice=Bodyweight conditioning | motion=Squat | mode=Repetition | presentation=Motion | holdFrame=0 | side=Continuous | direction=None | blocks=[102:None:None:False:Full] | sessionMovement= | insect=Compatible | hardFloor=Compatible","The complete packaged loop demonstrates Squat with Overhead Arm Sweep as named.","soleWallContactRequired: <none> => False | upperBodyClothingRequirement: <none> => Agnostic | wallRequired: <none> => False","The full loop supports the named movement, but inherited or duplicative secondary associations were removed so only meaningful involvement remains.","PASS","PASS","PASS","PASS","PASS","PASS","PASS or not applicable","PASS"
"103","CORRECTED","Wide Squat Pulse","Wide Squat Pulse","name=Wide Squat Pulse | demand=2 | primary=MajorHipAdductors | secondary=[MedialAndDeepKneeExtensors;LateralKneeExtensors;GlutealExtensors] | practice=Bodyweight conditioning | motion=Squat | mode=Repetition | presentation=Motion | holdFrame=0 | side=Continuous | direction=None | blocks=[103:None:None:False:Full] | sessionMovement= | insect=Incompatible | hardFloor=Compatible","name=Wide Squat Pulse | demand=2 | primary=MajorHipAdductors | secondary=[MedialAndDeepKneeExtensors;LateralKneeExtensors;GlutealExtensors] | practice=Bodyweight conditioning | motion=Squat | mode=Repetition | presentation=Motion | holdFrame=0 | side=Continuous | direction=None | blocks=[103:None:None:False:Full] | sessionMovement= | insect=Incompatible | hardFloor=Incompatible","The complete packaged loop demonstrates Wide Squat Pulse as named.","hardFloorCompatibility: Compatible => Incompatible | soleWallContactRequired: <none> => False | upperBodyClothingRequirement: <none> => Agnostic | wallRequired: <none> => False","The full loop supports the named movement, but inherited or duplicative secondary associations were removed so only meaningful involvement remains.","PASS","PASS","PASS","PASS","PASS","PASS","PASS or not applicable","PASS"
"104","CORRECTED","Sumo Squat","Sumo Squat","name=Sumo Squat | demand=2 | primary=MajorHipAdductors | secondary=[MedialAndDeepKneeExtensors;LateralKneeExtensors;GlutealExtensors;PelvicFloorAndPerineum] | practice=Bodyweight conditioning | motion=Squat | mode=Repetition | presentation=Motion | holdFrame=0 | side=Continuous | direction=None | blocks=[104:None:None:False:Full;626:None:None:False:Full] | sessionMovement=104 | insect=Compatible | hardFloor=Compatible","name=Sumo Squat | demand=2 | primary=MajorHipAdductors | secondary=[MedialAndDeepKneeExtensors;LateralKneeExtensors;GlutealExtensors] | practice=Bodyweight conditioning | motion=Squat | mode=Repetition | presentation=Motion | holdFrame=0 | side=Continuous | direction=None | blocks=[104:None:None:False:Full;626:None:None:False:Full] | sessionMovement=104 | insect=Compatible | hardFloor=Incompatible","The complete packaged loop demonstrates Sumo Squat as named.","hardFloorCompatibility: Compatible => Incompatible | secondaryCanonicalGroups: [""MedialAndDeepKneeExtensors"",""LateralKneeExtensors"",""GlutealExtensors"",""PelvicFloorAndPerineum""] => [""MedialAndDeepKneeExtensors"",""LateralKneeExtensors"",""GlutealExtensors""] | soleWallContactRequired: <none> => False | upperBodyClothingRequirement: <none> => Agnostic | wallRequired: <none> => False","The full loop supports the named movement, but inherited or duplicative secondary associations were removed so only meaningful involvement remains.","PASS","PASS","PASS","PASS","PASS","PASS","PASS or not applicable","PASS"
"105","CORRECTED","Wide Turned-Out Squat","Wide Turned-Out Squat","name=Wide Turned-Out Squat | demand=2 | primary=AccessoryHipAdductors | secondary=[MajorHipAdductors;MedialAndDeepKneeExtensors;LateralKneeExtensors;GlutealExtensors;DeepHipRotators;PelvicFloorAndPerineum] | practice=Bodyweight conditioning | motion=Squat | mode=Repetition | presentation=Motion | holdFrame=0 | side=Continuous | direction=None | blocks=[105:None:None:False:Full] | sessionMovement= | insect=Compatible | hardFloor=Compatible","name=Wide Turned-Out Squat | demand=2 | primary=AccessoryHipAdductors | secondary=[MajorHipAdductors;MedialAndDeepKneeExtensors;LateralKneeExtensors;GlutealExtensors;DeepHipRotators] | practice=Bodyweight conditioning | motion=Squat | mode=Repetition | presentation=Motion | holdFrame=0 | side=Continuous | direction=None | blocks=[105:None:None:False:Full] | sessionMovement= | insect=Compatible | hardFloor=Incompatible","The complete packaged loop demonstrates Wide Turned-Out Squat as named.","hardFloorCompatibility: Compatible => Incompatible | secondaryCanonicalGroups: [""MajorHipAdductors"",""MedialAndDeepKneeExtensors"",""LateralKneeExtensors"",""GlutealExtensors"",""DeepHipRotators"",""PelvicFloorAndPerineum""] => [""MajorHipAdductors"",""MedialAndDeepKneeExtensors"",""LateralKneeExtensors"",""GlutealExtensors"",""DeepHipRotators""] | soleWallContactRequired: <none> => False | upperBodyClothingRequirement: <none> => Agnostic | wallRequired: <none> => False","The full loop supports the named movement, but inherited or duplicative secondary associations were removed so only meaningful involvement remains.","PASS","PASS","PASS","PASS","PASS","PASS","PASS or not applicable","PASS"
"107","CORRECTED","Wide Plie Squats","Wide Plie Squats","name=Wide Plie Squats | demand=2 | primary=MedialAndDeepKneeExtensors | secondary=[LateralKneeExtensors;GlutealExtensors;PelvicFloorAndPerineum] | practice=Ballet conditioning | motion=PlieSquat | mode=Repetition | presentation=Motion | holdFrame=0 | side=Continuous | direction=None | blocks=[107:None:None:False:Full] | sessionMovement= | insect=Compatible | hardFloor=Compatible","name=Wide Plie Squats | demand=2 | primary=MedialAndDeepKneeExtensors | secondary=[LateralKneeExtensors;GlutealExtensors] | practice=Ballet conditioning | motion=PlieSquat | mode=Repetition | presentation=Motion | holdFrame=0 | side=Continuous | direction=None | blocks=[107:None:None:False:Full] | sessionMovement= | insect=Compatible | hardFloor=Incompatible","The complete packaged loop demonstrates Wide Plie Squats as named.","hardFloorCompatibility: Compatible => Incompatible | secondaryCanonicalGroups: [""LateralKneeExtensors"",""GlutealExtensors"",""PelvicFloorAndPerineum""] => [""LateralKneeExtensors"",""GlutealExtensors""] | soleWallContactRequired: <none> => False | upperBodyClothingRequirement: <none> => Agnostic | wallRequired: <none> => False","The full loop supports the named movement, but inherited or duplicative secondary associations were removed so only meaningful involvement remains.","PASS","PASS","PASS","PASS","PASS","PASS","PASS or not applicable","PASS"
"108","CORRECTED","Second-Position Plié with Arm Sweep","Second-Position Plié with Arm Sweep","name=Second-Position Plié with Arm Sweep | demand=2 | primary=AccessoryHipAdductors | secondary=[MajorHipAdductors;MedialAndDeepKneeExtensors;LateralKneeExtensors;GlutealExtensors;ShoulderAbductors;ScapularGirdle;RotatorCuff;PelvicFloorAndPerineum] | practice=Ballet | motion=LegBalance | mode=Repetition | presentation=Motion | holdFrame=0 | side=Continuous | direction=None | blocks=[108:None:None:False:Full] | sessionMovement= | insect=Compatible | hardFloor=Compatible","name=Second-Position Plié with Arm Sweep | demand=2 | primary=AccessoryHipAdductors | secondary=[MajorHipAdductors;MedialAndDeepKneeExtensors;LateralKneeExtensors;GlutealExtensors;ShoulderAbductors;ScapularGirdle;RotatorCuff] | practice=Ballet | motion=LegBalance | mode=Repetition | presentation=Motion | holdFrame=0 | side=Continuous | direction=None | blocks=[108:None:None:False:Full] | sessionMovement= | insect=Compatible | hardFloor=Incompatible","The complete packaged loop demonstrates Second-Position Plié with Arm Sweep as named.","hardFloorCompatibility: Compatible => Incompatible | secondaryCanonicalGroups: [""MajorHipAdductors"",""MedialAndDeepKneeExtensors"",""LateralKneeExtensors"",""GlutealExtensors"",""ShoulderAbductors"",""ScapularGirdle"",""RotatorCuff"",""PelvicFloorAndPerineum""] => [""MajorHipAdductors"",""MedialAndDeepKneeExtensors"",""LateralKneeExtensors"",""GlutealExtensors"",""ShoulderAbductors"",""ScapularGirdle"",""RotatorCuff""] | soleWallContactRequired: <none> => False | upperBodyClothingRequirement: <none> => Agnostic | wallRequired: <none> => False","The full loop supports the named movement, but inherited or duplicative secondary associations were removed so only meaningful involvement remains.","PASS","PASS","PASS","PASS","PASS","PASS","PASS or not applicable","PASS"
